h[m], water_content[-], rel_perm[-]
  6.945946,   0.148728,   0.202466
  6.954955,   0.148698,   0.202354
  6.963964,   0.148668,   0.202242
  6.972973,   0.148638,   0.202131
  6.981982,   0.148608,   0.202019
  6.990991,   0.148578,   0.201908
  7.000000,   0.148548,   0.201797
  7.009009,   0.148518,   0.201687
  7.018018,   0.148488,   0.201576
  7.027027,   0.148459,   0.201466
  7.036036,   0.148429,   0.201356
  7.045045,   0.148399,   0.201246
  7.054054,   0.148370,   0.201137
  7.063063,   0.148340,   0.201027
  7.072072,   0.148311,   0.200918
  7.081081,   0.148281,   0.200809
  7.090090,   0.148252,   0.200700
  7.099099,   0.148223,   0.200591
  7.108108,   0.148194,   0.200483
  7.117117,   0.148164,   0.200375
  7.126126,   0.148135,   0.200267
  7.135135,   0.148106,   0.200159
  7.144144,   0.148077,   0.200051
  7.153153,   0.148048,   0.199943
  7.162162,   0.148019,   0.199836
  7.171171,   0.147990,   0.199729
  7.180180,   0.147962,   0.199622
  7.189189,   0.147933,   0.199515
  7.198198,   0.147904,   0.199409
  7.207207,   0.147876,   0.199302
  7.216216,   0.147847,   0.199196
  7.225225,   0.147818,   0.199090
  7.234234,   0.147790,   0.198985
  7.243243,   0.147762,   0.198879
  7.252252,   0.147733,   0.198773
  7.261261,   0.147705,   0.198668
  7.270270,   0.147677,   0.198563
  7.279279,   0.147648,   0.198458
  7.288288,   0.147620,   0.198354
  7.297297,   0.147592,   0.198249
  7.306306,   0.147564,   0.198145
  7.315315,   0.147536,   0.198041
  7.324324,   0.147508,   0.197937
  7.333333,   0.147480,   0.197833
  7.342342,   0.147452,   0.197729
  7.351351,   0.147424,   0.197626
  7.360360,   0.147397,   0.197523
  7.369369,   0.147369,   0.197420
  7.378378,   0.147341,   0.197317
  7.387387,   0.147314,   0.197214
  7.396396,   0.147286,   0.197112
  7.405405,   0.147259,   0.197009
  7.414414,   0.147231,   0.196907
  7.423423,   0.147204,   0.196805
  7.432432,   0.147176,   0.196703
  7.441441,   0.147149,   0.196602
  7.450450,   0.147122,   0.196500
  7.459459,   0.147094,   0.196399
  7.468468,   0.147067,   0.196298
  7.477477,   0.147040,   0.196197
  7.486486,   0.147013,   0.196096
  7.495495,   0.146986,   0.195995
  7.504505,   0.146959,   0.195895
  7.513514,   0.146932,   0.195795
  7.522523,   0.146905,   0.195695
  7.531532,   0.146878,   0.195595
  7.540541,   0.146852,   0.195495
  7.549550,   0.146825,   0.195395
  7.558559,   0.146798,   0.195296
  7.567568,   0.146772,   0.195197
  7.576577,   0.146745,   0.195098
  7.585586,   0.146718,   0.194999
  7.594595,   0.146692,   0.194900
  7.603604,   0.146665,   0.194801
  7.612613,   0.146639,   0.194703
  7.621622,   0.146613,   0.194605
  7.630631,   0.146586,   0.194507
  7.639640,   0.146560,   0.194409
  7.648649,   0.146534,   0.194311
  7.657658,   0.146508,   0.194213
  7.666667,   0.146481,   0.194116
  7.675676,   0.146455,   0.194019
  7.684685,   0.146429,   0.193922
  7.693694,   0.146403,   0.193825
  7.702703,   0.146377,   0.193728
  7.711712,   0.146351,   0.193631
  7.720721,   0.146325,   0.193535
  7.729730,   0.146300,   0.193439
  7.738739,   0.146274,   0.193342
  7.747748,   0.146248,   0.193246
  7.756757,   0.146222,   0.193151
  7.765766,   0.146197,   0.193055
  7.774775,   0.146171,   0.192959
  7.783784,   0.146146,   0.192864
  7.792793,   0.146120,   0.192769
  7.801802,   0.146095,   0.192674
  7.810811,   0.146069,   0.192579
  7.819820,   0.146044,   0.192484
  7.828829,   0.146018,   0.192390
  7.837838,   0.145993,   0.192295
  7.846847,   0.145968,   0.192201
  7.855856,   0.145943,   0.192107
  7.864865,   0.145917,   0.192013
  7.873874,   0.145892,   0.191919
  7.882883,   0.145867,   0.191825
  7.891892,   0.145842,   0.191732
  7.900901,   0.145817,   0.191639
  7.909910,   0.145792,   0.191545
  7.918919,   0.145767,   0.191452
  7.927928,   0.145742,   0.191359
  7.936937,   0.145717,   0.191267
  7.945946,   0.145693,   0.191174
  7.954955,   0.145668,   0.191082
  7.963964,   0.145643,   0.190989
  7.972973,   0.145618,   0.190897
  7.981982,   0.145594,   0.190805
  7.990991,   0.145569,   0.190713
  8.000000,   0.145545,   0.190621
  8.009009,   0.145520,   0.190530
  8.018018,   0.145496,   0.190438
  8.027027,   0.145471,   0.190347
  8.036036,   0.145447,   0.190256
  8.045045,   0.145422,   0.190165
  8.054054,   0.145398,   0.190074
  8.063063,   0.145374,   0.189984
  8.072072,   0.145350,   0.189893
  8.081081,   0.145325,   0.189803
  8.090090,   0.145301,   0.189712
  8.099099,   0.145277,   0.189622
  8.108108,   0.145253,   0.189532
  8.117117,   0.145229,   0.189442
  8.126126,   0.145205,   0.189353
  8.135135,   0.145181,   0.189263
  8.144144,   0.145157,   0.189174
  8.153153,   0.145133,   0.189084
  8.162162,   0.145109,   0.188995
  8.171171,   0.145086,   0.188906
  8.180180,   0.145062,   0.188817
  8.189189,   0.145038,   0.188729
  8.198198,   0.145015,   0.188640
  8.207207,   0.144991,   0.188552
  8.216216,   0.144967,   0.188463
  8.225225,   0.144944,   0.188375
  8.234234,   0.144920,   0.188287
  8.243243,   0.144897,   0.188199
  8.252252,   0.144873,   0.188111
  8.261261,   0.144850,   0.188024
  8.270270,   0.144826,   0.187936
  8.279279,   0.144803,   0.187849
  8.288288,   0.144780,   0.187762
  8.297297,   0.144756,   0.187675
  8.306306,   0.144733,   0.187588
  8.315315,   0.144710,   0.187501
  8.324324,   0.144687,   0.187414
  8.333333,   0.144664,   0.187328
  8.342342,   0.144641,   0.187241
  8.351351,   0.144618,   0.187155
  8.360360,   0.144595,   0.187069
  8.369369,   0.144572,   0.186983
  8.378378,   0.144549,   0.186897
  8.387387,   0.144526,   0.186811
  8.396396,   0.144503,   0.186725
  8.405405,   0.144480,   0.186640
  8.414414,   0.144457,   0.186555
  8.423423,   0.144435,   0.186469
  8.432432,   0.144412,   0.186384
  8.441441,   0.144389,   0.186299
  8.450450,   0.144366,   0.186214
  8.459459,   0.144344,   0.186130
  8.468468,   0.144321,   0.186045
  8.477477,   0.144299,   0.185961
  8.486486,   0.144276,   0.185876
  8.495495,   0.144254,   0.185792
  8.504505,   0.144231,   0.185708
  8.513514,   0.144209,   0.185624
  8.522523,   0.144187,   0.185540
  8.531532,   0.144164,   0.185456
  8.540541,   0.144142,   0.185373
  8.549550,   0.144120,   0.185289
  8.558559,   0.144097,   0.185206
  8.567568,   0.144075,   0.185123
  8.576577,   0.144053,   0.185040
  8.585586,   0.144031,   0.184957
  8.594595,   0.144009,   0.184874
  8.603604,   0.143987,   0.184791
  8.612613,   0.143965,   0.184709
  8.621622,   0.143943,   0.184626
  8.630631,   0.143921,   0.184544
  8.639640,   0.143899,   0.184462
  8.648649,   0.143877,   0.184380
  8.657658,   0.143855,   0.184298
  8.666667,   0.143833,   0.184216
  8.675676,   0.143811,   0.184134
  8.684685,   0.143790,   0.184052
  8.693694,   0.143768,   0.183971
  8.702703,   0.143746,   0.183889
  8.711712,   0.143725,   0.183808
  8.720721,   0.143703,   0.183727
  8.729730,   0.143681,   0.183646
  8.738739,   0.143660,   0.183565
  8.747748,   0.143638,   0.183484
  8.756757,   0.143617,   0.183404
  8.765766,   0.143595,   0.183323
  8.774775,   0.143574,   0.183243
  8.783784,   0.143553,   0.183162
  8.792793,   0.143531,   0.183082
  8.801802,   0.143510,   0.183002
  8.810811,   0.143489,   0.182922
  8.819820,   0.143467,   0.182842
  8.828829,   0.143446,   0.182763
  8.837838,   0.143425,   0.182683
  8.846847,   0.143404,   0.182603
  8.855856,   0.143383,   0.182524
  8.864865,   0.143361,   0.182445
  8.873874,   0.143340,   0.182366
  8.882883,   0.143319,   0.182287
  8.891892,   0.143298,   0.182208
  8.900901,   0.143277,   0.182129
  8.909910,   0.143256,   0.182050
  8.918919,   0.143235,   0.181972
  8.927928,   0.143215,   0.181893
  8.936937,   0.143194,   0.181815
  8.945946,   0.143173,   0.181736
  8.954955,   0.143152,   0.181658
  8.963964,   0.143131,   0.181580
  8.972973,   0.143111,   0.181502
  8.981982,   0.143090,   0.181425
  8.990991,   0.143069,   0.181347
  9.000000,   0.143049,   0.181269
